condition,epoch,mean,std,min,max,n,source
Grasp pose prior,580,0.86513671875,0.01794524936556972,0.84228515625,0.88818359375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,581,0.8908203125,0.02217678617317449,0.86279296875,0.921875,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,582,0.8873046875,0.014864134594836593,0.86962890625,0.91064453125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,583,0.87958984375,0.016284747020898667,0.85400390625,0.89404296875,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,584,0.873828125,0.011823062755785664,0.85546875,0.88525390625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,585,0.87080078125,0.011838177258171902,0.85595703125,0.884765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,586,0.87763671875,0.008174883957718787,0.8701171875,0.88720703125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,587,0.86044921875,0.014860124089786975,0.8359375,0.87255859375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,588,0.86513671875,0.007684808523538959,0.85302734375,0.87255859375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,589,0.85634765625,0.010882210632024455,0.84033203125,0.8662109375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,590,0.7486328125,0.06774046697797442,0.646484375,0.8154296875,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,591,0.87431640625,0.02348221645727025,0.84912109375,0.89794921875,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,592,0.87041015625,0.01366140782352621,0.85205078125,0.88232421875,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,593,0.87314453125,0.015992235922542102,0.857421875,0.89990234375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,594,0.8677734375,0.004598665889832462,0.8603515625,0.87255859375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,595,0.8703125,0.011238957389722937,0.85546875,0.88037109375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,596,0.8705078125,0.010302618667892918,0.86083984375,0.88330078125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,597,0.86826171875,0.016728176418590996,0.8447265625,0.88427734375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,598,0.87119140625,0.012204101210853099,0.85888671875,0.8857421875,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,599,0.87001953125,0.014759507299537395,0.85009765625,0.88623046875,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
Grasp pose prior,600,0.8646484375,0.02973989581173859,0.83056640625,0.8955078125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,1,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,2,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,3,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,4,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,5,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,6,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,7,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,8,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,9,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,10,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,11,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,12,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,13,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,14,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,15,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,16,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,17,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,18,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,19,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,20,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,21,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,22,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,23,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,24,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,25,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,26,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,27,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,28,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,29,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,30,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,31,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,32,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,33,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,34,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,35,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,36,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,37,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,38,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,39,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,40,0.0001953125,0.00043673202685542766,0.0,0.0009765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,41,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,42,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,43,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,44,0.0001953125,0.00026744265503181937,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,45,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,46,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,47,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,48,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,49,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,50,0.00029296875,0.0006550980402831415,0.0,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,51,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,52,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,53,0.00029296875,0.0006550980402831415,0.0,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,54,0.00029296875,0.0006550980402831415,0.0,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,55,0.00029296875,0.0006550980402831415,0.0,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,56,0.00029296875,0.0006550980402831415,0.0,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,57,0.000390625,0.0008734640537108553,0.0,0.001953125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,58,0.000390625,0.0006366408598830712,0.0,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,59,0.0001953125,0.00043673202685542766,0.0,0.0009765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,60,0.000390625,0.0004085254035810916,0.0,0.0009765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,61,0.000390625,0.0005348853100636387,0.0,0.0009765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,62,0.00029296875,0.00026744265503181937,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,63,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,64,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,65,0.00029296875,0.00043673202685542766,0.0,0.0009765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,66,0.0,0.0,0.0,0.0,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,67,0.00029296875,0.00043673202685542766,0.0,0.0009765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,68,0.000390625,0.0004085254035810916,0.0,0.0009765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,69,9.765625e-05,0.00021836601342771383,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,70,0.00029296875,0.00043673202685542766,0.0,0.0009765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,71,0.0005859375,0.0006366408598830712,0.0,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,72,0.00048828125,0.00048828125,0.0,0.0009765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,73,0.0005859375,0.0006366408598830712,0.0,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,74,0.000390625,0.0004085254035810916,0.0,0.0009765625,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,75,0.00078125,0.0006550980402831415,0.0,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,76,0.000390625,0.0008734640537108553,0.0,0.001953125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,77,0.00029296875,0.00026744265503181937,0.0,0.00048828125,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,78,0.00087890625,0.0004085254035810916,0.00048828125,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
No prior baseline,79,0.00048828125,0.0006905339660024879,0.0,0.00146484375,5,/home/lzha/code/DEXTRAH/cluster_results/a1001/franka_cube_seed_sweep600_c7e66a0_20260612_092951/success_rate_plot_means.csv
